name,prompt,negative_prompt,description,category
LACTATION_Squirt,"1girl, (milk squirting:1.4), (breast milk spray:1.3), milk jet, spraying milk from nipple, milk stream, squirting breast milk, milk fountain","dry, no milk, drip only",Squirting milk. High output. Combos: FETISH_LACTATION_Engorged; FETISH_LACTATION_Milk_Bath.,LACTATION
NTR_After_Sex,"after sex scene, condom wrapper, messy bed, (another man:1.2), post-sex evidence, NTR aftermath, used and satisfied expression","wholesome, loyal, vanilla",NTR aftermath. Combos: STATE_Ahegao_Extreme (from monolith); FLUIDS_Excessive_Cum.,NTR
NTR_Behind_Door,"behind the door, (peeking through door gap:1.2), eavesdropping, gap in door, listening through door, shadow behind door","wholesome, loyal, vanilla",NTR behind door. Combos: FETISH_DOMINATION_Voyeurism; SCENE_Bedroom.,NTR
NTR_Caught_In_Act,"caught in the act, caught cheating, (shocked expression:1.2), doorway discovery, looking at them, discovered mid-act, caught red-handed","wholesome, loyal, vanilla",Caught cheating mid-act. Combos: EXPRESSION_Surprised; EXPRESSION_Fear.,NTR
NTR_Caught_Oral,"caught giving oral, surprised face, cock in mouth caught, guilty expression, discovered blowjob, caught with cum on lips","wholesome, loyal, vanilla",Caught giving blowjob. Combos: EXPRESSION_Embarrassed; FLUIDS_Saliva_Drool.,NTR
NTR_General,"ntr, netorare, cuckold, cheating, infidelity, heartbreak, betrayal, another man, unfaithful","wholesome, loyal, vanilla, faithful",NTR base theme. Combos: NTR_POV_Watching; FETISH_HUMILIATION_Cuckold.,NTR
NTR_POV_Watching,"POV watching, cuckold POV, from distance watching, (tears:1.2), watching partner cheat, first person cuckold view, helpless watching","wholesome, loyal, vanilla",Cuckold POV watching. Combos: FETISH_HUMILIATION_Cuckold; STATE_Crying_Tears.,NTR
NTR_Phone_Call,"talking on phone, (holding phone:1.2), ignoring partner, sex while calling, phone call during sex, distracted infidelity, multitasking cheating","wholesome, loyal, vanilla",Sex during phone call. Combos: NTR_General; EXPRESSION_Smug.,NTR
NTR_Selfie,"holding phone, taking selfie during sex, (peace sign:1.2), cheating selfie, photographic evidence, camera in scene, documenting infidelity","wholesome, loyal, vanilla",NTR selfie documentation. Combos: EXPRESSION_Smug; EXPRESSION_Mischievous.,NTR
NTR_Threesome_Behind,"NTR from behind, (watching them fuck:1.2), cuckold watching, partner watching other couple, betrayal in action, cuckold chair","wholesome, loyal, vanilla",Watching threesome NTR. Combos: FETISH_HUMILIATION_Cuckold; FETISH_DOMINATION_Voyeurism.,NTR
PETPLAY_Behavior,"1girl, petplay, (animal behavior:1.3), acting like animal, purring, barking, pawing, panting, head tilting, nuzzling, animalistic behavior","standing normally, human behavior",Animal behavior imitation. Combos: FETISH_PETPLAY_On_All_Fours; FETISH_PETPLAY_Pet_Ears.,PETPLAY
PETPLAY_Bowl_Eating,"1girl, petplay, (eating from bowl:1.3), face in food bowl, no hands eating, bowl on floor, pet feeding, drinking from bowl","using hands, sitting at table, normal",Eating from pet bowl. Humiliation + petplay. Combos: FETISH_PETPLAY_On_All_Fours; FETISH_HUMILIATION_Degradation.,PETPLAY
PETPLAY_Cat,"1girl, petplay, (cat roleplay:1.3), (cat behavior:1.2), cat ears, cat tail, collar, purring expression, cat pose, catgirl acting as full cat","standing human, non-animal",Cat petplay. Combos: ARCHETYPE_Catgirl base; FETISH_PETPLAY_On_All_Fours; ACCESSORY_Butt_Plug tail.,PETPLAY
PETPLAY_Core,"petplay, leash, collar, on all fours, pet pose, crawling, acting like a pet, pet girl, obedient pet, animal roleplay","standing, resisting, no collar",Petplay base. Combos: ACCESSORY_Collar_Chain; ACCESSORY_Butt_Plug for tail; FETISH_DOMINATION_Petplay_Lead.,PETPLAY
PETPLAY_Dog,"1girl, petplay, (dog roleplay:1.3), (puppy girl:1.2), paw hands, kneeling dog pose, tongue out panting, collar, dog ears, barking expression","standing human, non-animal, cat",Dog petplay. Combos: FETISH_PETPLAY_On_All_Fours; FETISH_PETPLAY_Behavior; ACCESSORY_Gag_Ball muzzle-like.,PETPLAY
PETPLAY_Full_Pet,"1girl, petplay, (completely pet-brained:1.3), (no human thoughts:1.2), total animal mindset, forgot she is human, pure pet, no resistance, fully in pet role","aware, human thinking, pretending",Full pet mentality — broken into pet role. Combos: FETISH_CORRUPTION_Broken_Pet; FETISH_STATE_Mind_Break.,PETPLAY
PETPLAY_In_Heat,"1girl, petplay, (in heat:1.3), (animal heat:1.2), presenting rear, heat instinct, fertile display, animal mating urge, presenting for mounting","calm, controlled, human",Pet in heat / presenting. Combos: FETISH_STATE_In_Heat; FETISH_PETPLAY_Dog or Cat.,PETPLAY
PETPLAY_On_All_Fours,"1girl, petplay, (on all fours:1.3), (crawling:1.3), hands and knees, crawling position, animal crawl, pet posture, four-limbed crawl","standing, sitting normally, two-legged",On all fours crawl. Core petplay position. Combos: FETISH_PETPLAY_Core; FETISH_DOMINATION_On_Leash.,PETPLAY
PETPLAY_Pet_Ears,"1girl, petplay, (animal ears headband:1.2), cat ears, dog ears, bunny ears, animal ear headband, clip-on ears, non-magic ears","real ears, no headband",Costume animal ears — props not magic. Combos: FETISH_PETPLAY_Core; FETISH_BDSM_Submission.,PETPLAY
PETPLAY_Sleeping_Curled,"1girl, petplay, (curled up sleeping:1.3), (cat nap:1.2), curled in ball, pet sleep position, small and curled, sleeping like an animal, nesting","normal sleep, lying flat, spread",Pet sleeping position — curled. Soft petplay. Combos: FETISH_CONTROL_Somnophilia; FETISH_PETPLAY_Cat.,PETPLAY
POSE_All_Fours_Display,"1girl, (on all fours:1.3), (presenting on hands and knees:1.2), all fours display, showing off on all fours, not yet penetrated, exhibiting rear","being penetrated, standing, lying",On all fours display — presentation only. Different from POSE_Doggystyle. Combos: ACTION_Showing_Ass; ARCHETYPE_Catgirl.,POSE
POSE_Arched_Back,"arched back, (back curve:1.2), flexible spine, chest thrust forward, dramatic arch, curved spine, body arched","slouched, hunched, straight back",Arched back,POSE
POSE_Ass_Up_Face_Down,"ass up face down, face down ass up, presenting ass, rear presentation, butt raised, face pressed down, downward dog","upright, standing",Face down ass up,POSE
POSE_Bent_Over,"bent over, bending forward, bent at waist, leaning forward, ass presented, offering ass, bent position","upright, straight, standing",Bent over,POSE
POSE_Body_Bent,"body bent, folded body, extreme flexibility, pretzel pose, body contortion, extreme bend","normal posture, rigid",Body bent extreme,POSE
POSE_Chair_Sex,"(chair sex:1.3), (sex on chair:1.2), seated intercourse, fucking on chair, riding on chair, chair penetration, desk chair sex","lying, standing, floor",Sex on chair. Combos: SCENE_Office; POSE_Cowgirl on chair; ARCHETYPE_Office_Lady.,POSE
POSE_Cowgirl,"cowgirl position, (girl on top:1.3), riding, woman on top, straddling, riding cock, bouncing on dick, reverse cowgirl","on bottom, underneath",Cowgirl,POSE
POSE_Doggystyle,"doggystyle, from behind, rear entry, doggy position, on all fours, ass up face down, bent over, from behind position","face to face, missionary",Doggystyle,POSE
POSE_From_Behind,"from behind, doggy style, back view, ass focus, sex from behind, rear entry, penetration from behind","face to face, front view",From behind,POSE
POSE_Full_Nelson,"full nelson, (arms restrained behind head:1.3), helpless, chest thrust out, vulnerable, lifted off ground, held in full nelson","free, unrestrained, standing",Full nelson,POSE
POSE_Hogtied,"hogtied, (rope bondage:1.3), hands and feet tied together, arched back, completely restrained, immobilized, hogbound","free, untied, unrestrained",Hogtied,POSE
POSE_Jack_O_Challenge,"jack-o challenge, ass up, head down, arched back, spreading cheeks, provocative pose, knees bent, jack-o pose","normal standing, upright",Jack-o challenge,POSE
POSE_Kabedon,"(kabedon:1.4), (hand against wall:1.3), pinned to wall, wall slam, cornered, dominant wall lean, trapped against wall, arm over shoulder wall","open space, lying, distance",Kabedon — pinned against wall. Combos: THEME_Maledom; EXPRESSION_Fear; EXPRESSION_Embarrassed.,POSE
POSE_Lap_Dance,"1girl, (lap dance:1.3), straddling lap, dancing on lap, sitting on lap grind, erotic lap dance, grinding in lap","standing, lying, distant",Lap dance. Combos: ACTION_Grinding_Rubbing; SCENE_Strip_Club; ARCHETYPE_Stripper.,POSE
POSE_Leg_Lock,"leg lock, (legs wrapped around waist:1.2), (legs crossed behind back:1.2), mating press, locking partner in, ankles locked","untangled, separate, distance",Leg lock,POSE
POSE_Legs_Behind_Head,"legs behind head, flexible, contortionist, extreme flexibility, legs folded back, acrobatic position","normal position, standing",Legs behind head,POSE
POSE_Legs_Crossed,"1girl, (legs crossed:1.3), cross-legged sitting, legs crossed over each other, seated crossed legs, knees crossed, thighs crossed, sitting with crossed legs","spread legs, open legs, standing",Legs crossed. Combos: ARCHETYPE_Office_Lady; SCENE_Office; CAMERA_Full_Body. More demure/composed than POSE_Sitting.,POSE
POSE_Mating_Press,"mating press, (legs pinned back:1.3), legs over head, deep penetration position, folded position, legs pressed down, breeding press","standing, normal position",Mating press,POSE
POSE_Missionary,"missionary position, face to face, on back, legs spread, facing each other, lying missionary, traditional position","from behind, standing",Missionary,POSE
POSE_On_Knees,"on knees, kneeling, kneeling position, knees on ground, submissive kneeling, kneeling posture","standing, lying, sitting",Kneeling,POSE
POSE_On_Stomach_After,"1girl, lying on stomach, after sex, exhausted after sex, messy hair, fluids on back, post-sex collapse, spent, passed out","active, energetic, sitting up",On stomach after sex,POSE
POSE_Piledriver,"(piledriver position:1.4), (legs folded overhead:1.3), shoulders on bed, legs over head, vertical penetration, extreme deep position","standing, sitting, normal position",Piledriver. Combos: ACTION_Penetration_Vaginal; BODY_Petite_Small; THEME_Maledom.,POSE
POSE_Prone_Bone,"prone bone, lying on stomach during sex, ass up slightly, face turned sideways, flat on bed, prone position sex","standing, sitting, face up",Prone bone,POSE
POSE_Reverse_Cowgirl,"1girl, (reverse cowgirl:1.4), (girl on top facing away:1.3), riding facing feet, back-facing cowgirl, back to partner, riding backward","facing forward, missionary",Reverse cowgirl. Ass visible — different from POSE_Cowgirl. Combos: CAMERA_Ass_Focus; BODY_Thicc_Voluptuous.,POSE
POSE_Seiza,"1girl, (seiza:1.3), (japanese kneeling:1.2), sitting on heels, formal japanese sit, traditional kneel, submissive formal sit","casual sitting, chair, lying",Seiza — Japanese formal kneeling. Combos: ARCHETYPE_Shrine_Maiden; THEME_BDSM_Submission.,POSE
POSE_Sitting,"1girl, sitting, sitting down, seated pose, relaxed seated, sitting on surface, comfortable sit","standing, lying down",Sitting pose,POSE
POSE_Sitting_Split,"1girl, sitting split, legs fully apart on ground, horizontal split, flexibility, open legs wide, crotch view","standing, closed legs",Sitting split,POSE
POSE_Sitting_Stool_Display,"1girl, (sitting on stool:1.3), (legs apart on stool:1.2), perched on bar stool, open legs seated, genital display while sitting, inviting seated pose, spread on chair","standing, lying, closed legs, floor",Sitting on stool/chair with legs apart — inviting display pose. Combos: POSE_Spread_Legs; SCENE_Strip_Club; CAMERA_Pussy_Focus; EXPRESSION_Inviting.,POSE
POSE_Spread_Legs,"1girl, (spread legs:1.4), legs apart, legs wide open, m-legs, open legs, displaying pussy, legs open invitation","closed legs, together, standing",Static legs-open position; emphasis on the open stance. Combos: GENITALS_Pussy_Detailed; CAMERA_Pussy_Focus. NOTE — STATIC display; see POSE_Spreading_Legs for active spreading.,POSE
POSE_Spreading_Legs,"1girl, spreading legs, pulling legs apart, holding legs open, open crotch, displaying genitals, legs held wide","closed legs, together",Active motion — character is in the act of pulling legs apart. Combos: CAMERA_From_Below; GROUP_MMF setup. NOTE — DYNAMIC action; see POSE_Spread_Legs for the static held-open version.,POSE
POSE_Squat_Spread,"1girl, (squatting:1.3), (spread squat:1.2), squatting with legs apart, wide squat, deep squat spread, crouching legs open, slavic squat spread, crotch visible squat","standing, sitting on chair, lying, closed legs",Squatting with spread legs — different from POSE_Squat_Toilet (no toilet context). Combos: CAMERA_Pussy_Focus; CAMERA_From_Below; GENITALS_Pussy_Detailed.,POSE
POSE_Squat_Toilet,"squatting, squat toilet, asian squat, toilet scene, restroom, wide stance squat, full squat, crouching over toilet","standing, lying, western toilet",Squat toilet,POSE
POSE_Standing_Sex,"standing sex, standing position, against wall, vertical sex, wall sex, standing fuck, standing intercourse","lying, sitting",Standing sex,POSE
POSE_Stuck_In_Wall,"1girl, (stuck in wall:1.4), (body through wall:1.3), lower body protruding from wall, trapped in wall, ass sticking out of wall, helpless wall stuck, only hips and legs visible","free, standing, no wall, fully visible","Stuck in wall — classic hentai trope. Lower body exposed, upper body hidden. Combos: THEME_Public_Use; THEME_Non_Con; CAMERA_Ass_Focus; ACTION_Penetration_Vaginal.",POSE
PUNISHMENT_Anal_Forced,"1girl, (forced anal:1.3), (anal punishment:1.2), punishment anal, anal as discipline, made to take anal, punishing through anal","voluntary, comfortable anal, vaginal",Anal as punishment. Combos: FETISH_DOMINATION_Maledom; ACCESSORY_Strap_On; FETISH_BDSM_Submission.,PUNISHMENT
PUNISHMENT_Caning,"1girl, (caning:1.3), (cane marks:1.2), bamboo cane, cane strike, cane welts, striped marks on ass, discipline cane, reformatory cane","no hitting, no cane, gentle",Caning/cane strokes. Combos: FETISH_PUNISHMENT_Pain_Play; FETISH_BDSM_Dungeon_Room; EXPRESSION_Crying.,PUNISHMENT
PUNISHMENT_Collar_Tight,"1girl, (collar too tight:1.3), (choke collar:1.2), collar pressing into neck, tightened collar, breath restriction collar, choking from collar","loose collar, no restriction",Tight/choking collar. Combos: ACCESSORY_Collar_Chain; FETISH_DOMINATION_Maledom.,PUNISHMENT
PUNISHMENT_Corner,"1girl, (facing corner:1.3), (corner punishment:1.2), kneeling in corner, nose to wall, punished corner stand, time out position, disciplined corner","facing away, standing free",Corner punishment. Combos: FETISH_HUMILIATION_Public_Shame; FETISH_PUNISHMENT_Spanking.,PUNISHMENT
PUNISHMENT_Flogging,"1girl, (flogging:1.3), (flogger marks:1.2), leather flogger, multi-tail whip, flogger in use, back to flogger, flog marks, impact marks from flogger","no hitting, gentle, no marks",Flogging with flogger. Combos: FETISH_BDSM_Whipping_Post; FETISH_BDSM_Pain; FETISH_STATE_Crying.,PUNISHMENT
PUNISHMENT_Hair_Pull,"1girl, (hair pulling:1.3), (grabbed by hair:1.3), hair gripped, yanked by hair, held by hair, hair drag, dominant hair control","gentle, free hair, no grip",Hair pulling. Combos: FETISH_DOMINATION_Maledom; FETISH_DOMINATION_Maledom_Grip.,PUNISHMENT
PUNISHMENT_Kneeling,"1girl, (kneeling in punishment:1.3), (forced to kneel:1.2), disciplinary kneeling, made to kneel, submissive kneel, punished kneel position, on knees ordered","standing, equal, not kneeling",Punitive kneeling. Combos: FETISH_BDSM_Submission; FETISH_DOMINATION_Femdom throne; FETISH_PUNISHMENT_Corner.,PUNISHMENT
PUNISHMENT_Pain_Play,"1girl, (pain play:1.3), (BDSM impact:1.3), deliberate pain for pleasure, consensual pain, impact marks, bruises, welts, masochism, sadomasochism","gentle, painless, no marks, severe injury",Pain play core. Combos: FETISH_BDSM_Pain; ACCESSORY_Nipple_Clamps; FETISH_PUNISHMENT_Flogging.,PUNISHMENT
PUNISHMENT_Restrained_Fucked,"1girl, (restrained and penetrated:1.3), (bound during sex:1.2), tied during sex, cannot move while fucked, helpless penetration, restrained intercourse","free, consensual free movement",Restrained during penetration. Combos: FETISH_BDSM_Hogtied or Rack; FETISH_CONTROL_Non_Con.,PUNISHMENT
PUNISHMENT_Spanking,"spanking, (ass slapping:1.3), butt smacking, spanked ass, red marks, punishment, impact on ass, disciplined, hitting ass","gentle, no hitting, soft touch",Spanking core. Combos: FETISH_DOMINATION_Spanking_Otk; FETISH_PUNISHMENT_Pain_Play.,PUNISHMENT
RACE_Alien_Girl,"1girl, (alien girl:1.3), (extraterrestrial:1.2), blue skin alien, green skin alien, antennae, alien features, sci-fi alien, otherworldly","human, earth, fantasy",Alien girl. Combos: SCENE_Spaceship; STYLE_3D_Render; LIGHTING_Bright_Clinical.,RACE
RACE_Android_Synthetic,"1girl, (android:1.4), (synthetic humanoid:1.3), robot girl, mechanical joints exposed, artificial skin panels, circuit patterns visible, cybernetic body, gynoid","fully human, no mechanical parts, fantasy",Android / synthetic humanoid. Combos: ARCHETYPE_Android; SCENE_Spaceship; LIGHTING_Bright_Clinical.,RACE
RACE_Angel_Girl,"1girl, (angel wings:1.3), halo, celestial, angelic, (holy wings:1.2), divine, heavenly, angelic beauty, white feather wings, ethereal glow","demon, devil, dark, no wings, no halo",Angel girl. Combos: LIGHTING_Volumetric_Rays; STYLE_Soft_Pastel; ARCHETYPE_Nurse (ironic). Conflicts: ARCHETYPE_Succubus.,RACE
RACE_Centaur_Girl,"1girl, (centaur:1.4), (horse body lower half:1.3), human upper half horse lower, centauress, equine lower body, four horse legs","fully human, no horse body, mermaid",Centaur girl. Combos: SCENE_Forest_Outdoor; BODY_Muscular_Fit upper; THEME_Size_Difference.,RACE
RACE_Dark_Elf_Female,"1girl, dark elf, (dark skin elf:1.3), (pointy ears:1.2), dark purple or black skin, white hair, elven, drow, silver jewelry","human, pale skin, round ears",Dark elf female,RACE
RACE_Demon_Girl,"1girl, demon girl, (small horns:1.2), tail, dark skin, demonic features, succubus-like, lightly demonic, attractive demon","human, angel, no horns, no tail",Demon girl race,RACE
RACE_Dragon_Girl,"1girl, (dragon girl:1.3), (dragon horns:1.2), dragon tail, scales on body, draconic features, (slit pupils:1.2), dragon wings optional, half-dragon, scale patches","human, no scales, no tail, elven",Dragon girl. Combos: ARCHETYPE_Demon_Queen; HAIR_Red_Flame; BODY_Muscular_Fit; LIGHTING_Dramatic_Shadow.,RACE
RACE_Elf_Female,"1girl, elf female, (pointy ears:1.3), long ears, elegant build, fair skin, ethereal beauty, elven features, graceful","human, male, round ears, orc",Elf female,RACE
RACE_Fairy_Tiny,"1girl, (fairy:1.3), (tiny fairy:1.2), miniature fairy, small wings, fairy wings, tiny size, fae, pixie, small magical being","giant, normal size, no wings",Tiny fairy. Combos: THEME_Size_Difference; SCENE_Forest_Outdoor; LIGHTING_Volumetric_Rays.,RACE
RACE_Fox_Kitsune,"1girl, (kitsune:1.3), fox girl, fox ears, (fox tail:1.2), multiple tails optional, orange fur ears, Japanese fox spirit, fox spirit girl","human, round ears, no tail",Fox spirit / kitsune. Combos: SCENE_Japanese_Night; HAIR_Red_Flame; HAIR_White_Silver; LIGHTING_Night_Moonlit.,RACE
RACE_Goblin_Female,"goblin female, (green skin:1.2), shortstack, pointy ears, petite curvy, monster girl, goblin girl, cute goblin","human, tall, male, orc",Goblin female,RACE
RACE_Goblin_Male,"goblin male, (green skin:1.2), short stature, pointy ears, cunning face, monster boy, goblin features, wiry build","human, tall, female, orc",Goblin male,RACE
RACE_Insect_Girl,"1girl, (insect girl:1.3), (bug girl:1.2), compound eyes, antennae, chitinous armor, insectoid features, exoskeleton patches, mandibles, multi-limbed optional","human, mammal, fluffy, fur, no exoskeleton",Insect / bug girl hybrid. Combos: THEME_Monster_Girl; THEME_Monster_Tentacle (extra limbs); ACTION_Oviposition (insect eggs).,RACE
RACE_Mermaid,"1girl, (mermaid:1.4), (fish tail lower half:1.3), human upper half fish lower, scales on tail, mermaid tail, aquatic lower body","human legs, furry, no tail",Mermaid. Combos: SCENE_Beach; LIGHTING_Underwater; LIGHTING_Backlit_Silhouette.,RACE
RACE_Mimic_Girl,"1girl, (mimic:1.3), (treasure chest monster:1.2), mimic creature girl, tongue from chest, sharp teeth maw, disguised as object, luring prey, mimic monster girl","normal furniture, human, no monster features",Mimic monster girl — treasure-chest/object lure. Combos: SCENE_Fantasy_Dungeon; THEME_Monster_Girl; STYLE_Dark_Fantasy.,RACE
RACE_Oni_Girl,"1girl, (oni girl:1.3), (japanese demon:1.2), large oni horns, club weapon, strong oni, red or blue skin, white hair oni, traditional demon japan","western demon, no horns, angel",Oni girl — Japanese demon. Different from RACE_Demon_Girl. Combos: SCENE_Japanese_Night.,RACE
RACE_Orc_Female,"orc female, (green skin:1.2), tusks, monster girl, fit orcish body, (muscular:1.1), strong female orc, green-skinned","human, male, pale skin, elven",Orc female,RACE
RACE_Orc_Male,"orc male, (green skin:1.2), muscular, tusks, monster boy, strong orcish build, grey-green skin, intimidating","human, female, pale skin, elven",Orc male,RACE
RACE_Plant_Girl,"1girl, (plant girl:1.3), (flower girl:1.2), vine body, floral features, plant-based being, flower petals, leafy appendages, nature spirit","human, animal, mechanical",Plant / flower girl. Combos: SCENE_Forest_Outdoor; LIGHTING_Soft_Warm; THEME_Monster_Tentacle.,RACE
RACE_Slime_Girl,"1girl, (slime girl:1.3), (translucent body:1.2), gelatinous body, slime body, slime creature girl, see-through slime, gooey body, dripping slime","solid, opaque, normal skin, no slime",Slime girl. Combos: FLUIDS_Pussy_Juice (thematically consistent); transparent clothing implied; LIGHTING adds interesting effects.,RACE
RACE_Spider_Girl,"1girl, (spider girl:1.4), (arachne:1.3), spider lower body, multiple eyes, web spinnerets, eight legs, arachnid features, spider abdomen, silk threads","human legs, no spider body, centaur, normal eyes","Spider / arachne girl — human upper, spider lower. Combos: SCENE_Fantasy_Dungeon; ACTION_Tentacle_Restrain (webbing); THEME_Non_Con.",RACE
RACE_Vampire_Girl,"1girl, (vampire:1.3), fangs, pale skin, red eyes, vampire girl, blood, gothic, pale vampire, undead beauty, (vampire fangs:1.2)","tan, mortal, no fangs, human",Vampire girl. Combos: STYLE_Dark_Gothic; SCENE_Dungeon_Basement; LIGHTING_Dim_Dark; HAIR_Black; HAIR_White_Silver.,RACE
RACE_Wolf_Girl,"1girl, (wolf ears:1.3), (wolf tail:1.2), wolf girl, werewolf girl, canine ears, wolfgirl, grey wolf ears, fluffy wolf tail","human, no ears, no tail, cat ears",Wolf girl. Combos: BODY_Muscular_Fit; HAIR_Silver; dominant THEME styles; SCENE_Forest_Outdoor.,RACE
RACE_Worm_Parasite,"(parasite worm:1.4), (tentacle worm creature:1.3), writhing worms, parasitic creature, slithering tendrils, alien worm, burrowing worm monster, phallic worm creature","human, tentacle beast, large monster, cute","Parasitic worm creature — not a girl race, but a monster entity. Combos: THEME_Monster_Tentacle; ACTION_Oviposition; THEME_Corruption_Physical.",RACE
SCENE_Alley_Street,"dark alley, back alley, street, urban, city alley, dirty alley, narrow alley, against wall, outdoor alley","indoor, clean, bedroom",Dark alley setting,SCENE
SCENE_Bathroom_Shower,"bathroom, shower, bathtub, (wet setting:1.2), shower scene, bath, bathroom stall, steamy bathroom, tiles, hot steam","outdoor, bedroom, dry location",Bathroom shower,SCENE
SCENE_Beach,"beach, sand, ocean, seaside, beach setting, shoreline, coastal, sunny beach, tropical beach, waves","indoor, urban, cold",Beach setting,SCENE
SCENE_Bedroom,"bedroom, bed, on bed, bedroom setting, in bed, lying on bed, bedsheets, pillows, bedroom background, intimate setting","outdoor, public, standing",Bedroom setting,SCENE
SCENE_Breeding_Chamber,"(breeding chamber:1.3), (monster breeding pit:1.2), organic walls, fleshy interior, egg sacs, mucus-coated floor, pulsating walls, alien hive interior, biomechanical breeding room","clean, modern, bedroom, outdoor, mechanical",Monster breeding chamber / hive interior. Combos: ACTION_Oviposition; THEME_Monster_Breeding; THEME_Monster_Tentacle; LIGHTING_Dim_Dark.,SCENE
SCENE_Car,"(inside car:1.3), (car interior:1.2), back seat, car sex, vehicle interior, car window steamed, parked car, car backseat","outdoor open, home, public place",Car interior. Combos: THEME_NTR_Cheating; LIGHTING_Dim_Dark; CLOTHES_Partially_Clothed.,SCENE
SCENE_Changing_Room,"(changing room:1.3), (fitting room:1.2), dressing room, store changing room, fitting booth, mirror in changing room, curtain","outdoor, bedroom, bathroom",Changing room. Combos: THEME_Voyeurism; CLOTHES_Partially_Clothed; NTR scenarios.,SCENE
SCENE_Church,"(church interior:1.3), (chapel:1.2), church pews, altar, stained glass, cathedral, cross on wall, religious building interior","outdoor, modern, secular",Church / chapel. Combos: ARCHETYPE_Nun; ARCHETYPE_Priestess; THEME_Corruption_Moral.,SCENE
SCENE_Dungeon_Basement,"dungeon, basement, dark room, BDSM dungeon, chains on walls, stone walls, dark dungeon, underground room","bright, outdoor, normal room",Dungeon basement,SCENE
SCENE_Fantasy_Dungeon,"(fantasy dungeon:1.3), monster lair, fantasy underground, cave dungeon, torchlit cavern, monster cave, RPG dungeon, fantasy prison","modern BDSM dungeon, bedroom, clean",Fantasy RPG dungeon — different from SCENE_Dungeon_Basement. Combos: THEME_Monster_Tentacle; RACE_Dragon_Anthro.,SCENE
SCENE_Forest_Outdoor,"forest, trees, woodland, outdoor nature, under the trees, green forest, natural setting, forest floor","indoor, urban, city",Forest outdoor setting,SCENE
SCENE_Gym,"(gym:1.3), (locker room:1.2), fitness center, workout room, exercise machines, weight room, sports locker, after workout","outdoor, bedroom, office",Gym / locker room. Combos: ARCHETYPE_Cheerleader; BODY_Muscular_Fit; CLOTHES_Fitness_Wear.,SCENE
SCENE_Hot_Spring,"onsen, hot spring, steam, (hot spring water:1.2), japanese bath, thermal bath, steam rising, relaxing water","cold, indoor, dry setting",Onsen hot spring,SCENE
SCENE_Japanese_Night,"feudal japan, japanese architecture, wooden structure, (paper lanterns:1.2), torii gate, japanese garden, wooden floor, BREAK (night sky:1.2), full moon, stars, moonlight, blue night lighting, shadows, night atmosphere","daylight, modern, western architecture",Japanese feudal night scene,SCENE
SCENE_Kitchen,"(kitchen:1.3), kitchen counter, cooking area, kitchen setting, stove, kitchen tile, domestic kitchen","bedroom, outdoor, office",Kitchen. Combos: CLOTHES_Apron_Naked; ARCHETYPE_Maid; ARCHETYPE_Onee_San.,SCENE
SCENE_Love_Hotel,"love hotel, hotel room, motel, rented room, hotel bed, hotel setting, short-stay hotel","home, outdoor, public",Love hotel,SCENE
SCENE_Monster_Lair,"(monster lair:1.3), (creature den:1.2), bone-littered cave, dark cavern, monster nest, ominous cave, skulls and bones, damp cave floor, stalactites, glowing fungi","clean, modern, bright, bedroom, office",Monster lair / den — more primal than SCENE_Fantasy_Dungeon (RPG). Combos: RACE_Orc_Male; THEME_Non_Con; LIGHTING_Fire_Glow.,SCENE
SCENE_Night_Club,"(nightclub:1.3), (dance club:1.2), club interior, dark club with lights, dance floor, club scene, VIP booth, nightlife setting","strip club, daytime, outdoor",Night club — different from SCENE_Strip_Club. Combos: ARCHETYPE_Gyaru; LIGHTING_Neon_Colorful.,SCENE
SCENE_Office,"office, desk, office desk, workplace, at work, office setting, corporate, desk sex, office room, cubicle","home, outdoor, casual",Office workplace,SCENE
SCENE_Pool,"(swimming pool:1.3), (poolside:1.2), pool water, tiles, pool ladder, outdoor pool, indoor pool","ocean, hot spring, bathroom",Swimming pool. Combos: CLOTHES_Swimsuit_School; CLOTHES_Micro_Bikini; CLOTHES_Swimsuit_Onepiece.,SCENE
SCENE_Prison_Cell,"(prison cell:1.3), (jail cell:1.2), iron bars, cell bars, concrete floor, small cell, prisoner setting, locked cell","free, outdoor, bedroom",Prison cell. Combos: THEME_Non_Con; THEME_BDSM_Bondage; ACCESSORY_Handcuffs.,SCENE
SCENE_Public_Outdoor,"public, outdoor, outside, public place, street, alley, park, risky location, open air, public sex","private, bedroom, indoor",Public outdoor location,SCENE
SCENE_Rooftop,"(rooftop:1.3), (city rooftop:1.2), building roof, urban rooftop, skyline view, roof at night","indoor, underground, basement",Rooftop urban. Combos: LIGHTING_Night_Moonlit; ARCHETYPE_Kunoichi; SCENE_Alley_Street adjacent.,SCENE
SCENE_School_Classroom,"classroom, school, desk, (school setting:1.2), after school, school building, chalkboard, empty classroom, school room","office, home, outdoors, students present",Empty classroom setting,SCENE
SCENE_Spaceship,"(spaceship interior:1.3), (sci-fi spacecraft:1.2), space station, metal walls, futuristic interior, zero gravity room, sci-fi environment","fantasy, medieval, outdoor nature",Spaceship / space station. Combos: RACE_Alien_Girl; ARCHETYPE_Android; STYLE_3D_Render.,SCENE
